Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_008618.1	49490	50434		minus	serine/threonine-protein kinase		4556533	protein-coding		WP_003807258.1	314	BAD_RS00205
NC_008618.1	50431	51897		minus	peptidoglycan D,D-transpeptidase FtsI family protein		4556544	protein-coding		WP_011742592.1	488	BAD_RS00210
NC_008618.1	51890	53473		minus	FtsW/RodA/SpoVE family cell cycle protein		4556668	protein-coding		WP_011742593.1	527	BAD_RS00215
NC_008618.1	53470	55083		minus	PP2C family protein-serine/threonine phosphatase		4557061	protein-coding		WP_041777456.1	537	BAD_RS00220
NC_008618.1	55089	55604		minus	FHA domain-containing protein FhaB/FipA		4557062	protein-coding		WP_003807267.1	171	BAD_RS00225
NC_008618.1	55633	56340		minus	FhaA domain-containing protein		4557063	protein-coding		WP_011742595.1	235	BAD_RS00230
NC_008618.1	56490	59000		plus	prolyl oligopeptidase family serine peptidase		4557064	protein-coding		WP_011742596.1	836	BAD_RS00235
NC_008618.1	59226	60455		minus	hypothetical protein		4557065	protein-coding		WP_050731437.1	409	BAD_RS00240
NC_008618.1	60505	61182		minus	response regulator		4557066	protein-coding		WP_231837093.1	225	BAD_RS00245
NC_008618.1	61179	61349		minus	hypothetical protein		92971009	protein-coding		WP_172761224.1	56	BAD_RS09240
NC_008618.1	61460	62524		plus	alpha/beta fold hydrolase		4557067	protein-coding		WP_011742599.1	354	BAD_RS00250
NC_008618.1	62652	63500		plus	DMT family transporter		4557068	protein-coding		WP_217268757.1	282	BAD_RS00255
NC_008618.1	63644	64105		minus	Hsp20/alpha crystallin family protein		23324876	protein-coding		WP_021913490.1	153	BAD_RS00260
NC_008618.1	64679	64761		minus	tRNA-Leu		4556286	tRNA				BAD_RS00265
NC_008618.1	64921	65169		minus	hypothetical protein		23324877	protein-coding		WP_041777189.1	82	BAD_RS00270
NC_008618.1	65538	66023		minus	hypothetical protein		4556771	protein-coding		WP_011742603.1	161	BAD_RS00275
NC_008618.1	66218	67573		plus	hypothetical protein		4556624	protein-coding		WP_041777190.1	451	BAD_RS00280
NC_008618.1	67659	68375		plus	response regulator transcription factor		4557072	protein-coding		WP_080505074.1	238	BAD_RS00285
NC_008618.1	68587	70002		minus	tRNA guanosine(34) transglycosylase Tgt	tgt	4556463	protein-coding		WP_217268755.1	471	BAD_RS00290
NC_008618.1	70216	72141		plus	S1C family serine protease		4556248	protein-coding		WP_011742607.1	641	BAD_RS00295
NC_008618.1	72497	74806		plus	heavy metal translocating P-type ATPase		4557073	protein-coding		WP_011742608.1	769	BAD_RS00300
NC_008618.1	74857	75867		minus	asparaginase		4557074	protein-coding		WP_041777192.1	336	BAD_RS00305
NC_008618.1	76270	77937		plus	ABC transporter permease		4557075	protein-coding		WP_231837096.1	555	BAD_RS00310
NC_008618.1	78019	79470		plus	FAD-dependent oxidoreductase		4556976	protein-coding		WP_041777194.1	483	BAD_RS00315
NC_008618.1	79712	80833		plus	zinc metalloprotease HtpX	htpX	4556184	protein-coding		WP_041777458.1	373	BAD_RS00320
NC_008618.1	81167	81240		plus	tRNA-Gly		4556170	tRNA				BAD_RS00325
NC_008618.1	81400	81501		plus	uncharacterized gene		97006707	pseudogene				BAD_RS09435
NC_008618.1	81691	82659		plus	aromatic amino acid DMT transporter YddG	yddG	4557076	protein-coding		WP_003807310.1	322	BAD_RS00330
NC_008618.1	82999	85323		minus	YhgE/Pip domain-containing protein		4556532	protein-coding		WP_011742614.1	774	BAD_RS00335
NC_008618.1	85326	88037		minus	YhgE/Pip domain-containing protein		4557622	protein-coding		WP_011742615.1	903	BAD_RS00340
NC_008618.1	88346	89413		plus	class II fructose-bisphosphate aldolase	fbaA	4556963	protein-coding		WP_011742616.1	355	BAD_RS00345
NC_008618.1	89599	90885		plus	adenylosuccinate synthase		4556691	protein-coding		WP_011742617.1	428	BAD_RS00350
NC_008618.1	91149	92660		plus	ClC family H(+)/Cl(-) exchange transporter		4557623	protein-coding		WP_231837116.1	503	BAD_RS00355
NC_008618.1	92876	93943		plus	fluoride efflux transporter FluC		4557577	protein-coding		WP_041777197.1	355	BAD_RS00360
NC_008618.1	93943	94329		plus	fluoride efflux transporter FluC		23324878	protein-coding		WP_041777198.1	128	BAD_RS00365
NC_008618.1	94463	95905		plus	ABC transporter permease subunit		4557624	protein-coding		WP_041777199.1	480	BAD_RS00370
NC_008618.1	95909	96892		plus	branched-chain amino acid ABC transporter permease		4557625	protein-coding		WP_003807330.1	327	BAD_RS00375
NC_008618.1	96885	97916		plus	ABC transporter ATP-binding protein		4557626	protein-coding		WP_041777200.1	343	BAD_RS00380
NC_008618.1	97972	98727		plus	ABC transporter ATP-binding protein		4556350	protein-coding		WP_229027003.1	251	BAD_RS00385
NC_008618.1	99095	100387		plus	ABC transporter substrate-binding protein		4556351	protein-coding		WP_041777201.1	430	BAD_RS00390
NC_008618.1	100769	101854		plus	LacI family DNA-binding transcriptional regulator		4557627	protein-coding		WP_011742623.1	361	BAD_RS00395
NC_008618.1	101915	102868		minus	aminodeoxychorismate lyase		4556344	protein-coding		WP_011742624.1	317	BAD_RS00400
NC_008618.1	103173	103985		plus	putative hydro-lyase		4557628	protein-coding		WP_167524177.1	270	BAD_RS00405
NC_008618.1	104113	104538		plus	LamB/YcsF family protein		97006708	protein-coding		WP_231837098.1	141	BAD_RS09440
NC_008618.1	104792	106306		plus	sucrose phosphorylase	gtfA	4556453	protein-coding		WP_011742626.1	504	BAD_RS00415
NC_008618.1	106598	108190		plus	MFS transporter		4557629	protein-coding		WP_011742627.1	530	BAD_RS00420
NC_008618.1	108669	110018		plus	MFS transporter		4556447	protein-coding		WP_011742628.1	449	BAD_RS00425
NC_008618.1	110304	111356		plus	ketol-acid reductoisomerase	ilvC	4556214	protein-coding		WP_003807354.1	350	BAD_RS00430
NC_008618.1	111553	112593		minus	ketol-acid reductoisomerase	ilvC	4556213	protein-coding		WP_011742629.1	346	BAD_RS00435
NC_008618.1	113020	114870		plus	sialate O-acetylesterase		4557630	protein-coding		WP_041777202.1	616	BAD_RS00440
NC_008618.1	115008	116537		minus	amino acid permease		4557682	protein-coding		WP_003807358.1	509	BAD_RS00445
NC_008618.1	116890	119886		plus	ABC transporter permease		4557631	protein-coding		WP_041777203.1	998	BAD_RS00450
NC_008618.1	119905	121371		minus	cation:proton antiporter		4557632	protein-coding		WP_041777204.1	488	BAD_RS00455
NC_008618.1	122299	122817		plus	uncharacterized gene		31477687	pseudogene				BAD_RS08680
NC_008618.1	123041	124609		plus	amino acid permease		4557055	protein-coding		WP_041777205.1	522	BAD_RS00465
NC_008618.1	124790	125704		minus	thiazole synthase		4556465	protein-coding		WP_011742635.1	304	BAD_RS00470
NC_008618.1	125855	126568		minus	sulfur carrier protein ThiS adenylyltransferase ThiF	thiF	4557634	protein-coding		WP_003807371.1	237	BAD_RS00475
NC_008618.1	126621	126815		minus	sulfur carrier protein ThiS	thiS	23324881	protein-coding		WP_003807372.1	64	BAD_RS00480
NC_008618.1	127252	128274		plus	aldo/keto reductase		4557635	protein-coding		WP_172458537.1	340	BAD_RS00485
NC_008618.1	128458	128949		plus	MarR family winged helix-turn-helix transcriptional regulator		4557636	protein-coding		WP_011742637.1	163	BAD_RS00490
NC_008618.1	129076	130827		plus	ABC transporter ATP-binding protein		4557637	protein-coding		WP_011742638.1	583	BAD_RS00495
NC_008618.1	130839	132680		plus	ABC transporter ATP-binding protein		4557638	protein-coding		WP_011742639.1	613	BAD_RS00500
NC_008618.1	132851	133831		plus	aldo/keto reductase		4557639	protein-coding		WP_011742640.1	326	BAD_RS00505
NC_008618.1	133916	134968		minus	FAD:protein FMN transferase		4557640	protein-coding		WP_041777206.1	350	BAD_RS00510
NC_008618.1	135495	137180		plus	FTR1 family iron permease		4557367	protein-coding		WP_231837110.1	561	BAD_RS00515
NC_008618.1	137242	137901		plus	iron transporter		4557368	protein-coding		WP_011742643.1	219	BAD_RS00520
NC_008618.1	138168	139439		plus	DUF2318 domain-containing protein		4557369	protein-coding		WP_011742644.1	423	BAD_RS00525
NC_008618.1	139465	140964		plus	ABC transporter permease		4557370	protein-coding		WP_011742645.1	499	BAD_RS00530
NC_008618.1	140995	142299		plus	ABC transporter permease		4557371	protein-coding		WP_011742646.1	434	BAD_RS00535
NC_008618.1	142317	143192		plus	ABC transporter ATP-binding protein		4557372	protein-coding		WP_011742647.1	291	BAD_RS00540
NC_008618.1	143189	143746		plus	FMN-binding protein		4557373	protein-coding		WP_011742648.1	185	BAD_RS00545
NC_008618.1	143811	144491		minus	TetR/AcrR family transcriptional regulator		4557374	protein-coding		WP_050731438.1	226	BAD_RS00550
NC_008618.1	144488	146683		minus	YhgE/Pip domain-containing protein		4557375	protein-coding		WP_011742650.1	731	BAD_RS00555
NC_008618.1	146680	149508		minus	YhgE/Pip domain-containing protein		4557376	protein-coding		WP_011742651.1	942	BAD_RS00560
NC_008618.1	149971	151275		plus	putative ABC transporter permease		4557377	protein-coding		WP_011742652.1	434	BAD_RS00565
NC_008618.1	151491	151727		minus	glutaredoxin family protein		23324882	protein-coding		WP_003807419.1	78	BAD_RS00570
NC_008618.1	152267	152339		minus	tRNA-Lys		4556356	tRNA				BAD_RS00575
NC_008618.1	152443	153948		plus	C69 family dipeptidase		4556555	protein-coding		WP_011742653.1	501	BAD_RS00580
NC_008618.1	154092	155123		minus	glycosyltransferase family 2 protein		4557378	protein-coding		WP_011742654.1	343	BAD_RS00585
NC_008618.1	155307	156200		minus	TetR/AcrR family transcriptional regulator		4557379	protein-coding		WP_011742655.1	297	BAD_RS00590
NC_008618.1	156358	156651		plus	DUF2089 family protein		23324883	protein-coding		WP_003833742.1	97	BAD_RS00595
NC_008618.1	156648	156821		plus	hypothetical protein		41037638	protein-coding		WP_003824971.1	57	BAD_RS08980
NC_008618.1	156967	158229		plus	signal recognition particle-docking protein FtsY	ftsY	4557236	protein-coding		WP_011742656.1	420	BAD_RS00600
NC_008618.1	158316	159506		minus	cation:proton antiporter		4556386	protein-coding		WP_011742657.1	396	BAD_RS00605
NC_008618.1	159921	161216		plus	ammonium transporter		4557209	protein-coding		WP_011742658.1	431	BAD_RS00610
NC_008618.1	161218	161556		plus	P-II family nitrogen regulator		4557713	protein-coding		WP_003807443.1	112	BAD_RS00615
NC_008618.1	161713	163539		plus	nucleotidyltransferase domain-containing protein		4557714	protein-coding		WP_011742659.1	608	BAD_RS00620
NC_008618.1	164003	165382		plus	replicative DNA helicase	dnaB	4556251	protein-coding		WP_370866491.1	459	BAD_RS00625
NC_008618.1	165384	166967		plus	Mur ligase family protein		4557380	protein-coding		WP_011742661.1	527	BAD_RS00630
NC_008618.1	167033	167791		plus	type 1 glutamine amidotransferase		4557381	protein-coding		WP_011742662.1	252	BAD_RS00635
NC_008618.1	167940	168179		plus	phasin family protein		23324884	protein-coding		WP_041777208.1	79	BAD_RS00640
NC_008618.1	168319	170199		plus	ABC1 kinase family protein		23324885	protein-coding		WP_041777209.1	626	BAD_RS00645
NC_008618.1	170458	171123		plus	hypothetical protein		4557384	protein-coding		WP_041777210.1	221	BAD_RS00650
NC_008618.1	171077	171217		plus	LPXTG cell wall anchor domain-containing protein		31477699	protein-coding		WP_167524178.1	46	BAD_RS08755
NC_008618.1	171257	172141		plus	class C sortase		4557385	protein-coding		WP_011742666.1	294	BAD_RS00655
NC_008618.1	172651	173715		plus	glycerophosphodiester phosphodiesterase family protein		4557386	protein-coding		WP_407918980.1	354	BAD_RS00660
NC_008618.1	173876	174517		minus	uracil phosphoribosyltransferase	upp	4556737	protein-coding		WP_003807463.1	213	BAD_RS00665
NC_008618.1	174536	174808		plus	hypothetical protein		41037639	protein-coding		WP_143245373.1	90	BAD_RS08985
NC_008618.1	174872	175648		minus	hypothetical protein		4556291	protein-coding		WP_011742668.1	258	BAD_RS00670
NC_008618.1	175650	176738		minus	NUDIX hydrolase		4556381	protein-coding		WP_011742669.1	362	BAD_RS00675
NC_008618.1	176846	179080		minus	RNA degradosome polyphosphate kinase		4556543	protein-coding		WP_011742670.1	744	BAD_RS00680
NC_008618.1	179939	180763		plus	P-loop NTPase		4556292	protein-coding		WP_011742671.1	274	BAD_RS00685
NC_008618.1	180744	181736		plus	CpaF family protein		4556293	protein-coding		WP_011742672.1	330	BAD_RS00690
NC_008618.1	181982	182506		plus	type II secretion system F family protein		25249176	protein-coding		WP_021913231.1	174	BAD_RS08610
NC_008618.1	182503	183018		plus	type II secretion system F family protein		4556295	protein-coding		WP_003807480.1	171	BAD_RS00700
NC_008618.1	183330	183572		plus	DUF4244 domain-containing protein		4556296	protein-coding		WP_368099832.1	80	BAD_RS00705
NC_008618.1	183575	183940		plus	TadE family type IV pilus minor pilin		4556297	protein-coding		WP_003807487.1	121	BAD_RS00710
NC_008618.1	184020	184412		plus	Rv3654c family TadE-like protein		4556298	protein-coding		WP_227561380.1	130	BAD_RS00715
NC_008618.1	184510	185625		plus	diacylglycerol/lipid kinase family protein		4556299	protein-coding		WP_041777466.1	371	BAD_RS00720
NC_008618.1	185729	186325		minus	TetR/AcrR family transcriptional regulator		4556300	protein-coding		WP_033499555.1	198	BAD_RS00725
NC_008618.1	186591	189035		plus	DNA polymerase III subunit gamma/tau	dnaX	4556258	protein-coding		WP_011742675.1	814	BAD_RS00730
NC_008618.1	189152	189754		plus	recombination mediator RecR	recR	4556631	protein-coding		WP_011742676.1	200	BAD_RS00735
NC_008618.1	189874	190635		plus	aspartate kinase		4557685	protein-coding		WP_003807502.1	253	BAD_RS00740
NC_008618.1	190728	191294		plus	ACT domain-containing protein		4557686	protein-coding		WP_041777211.1	188	BAD_RS00745
NC_008618.1	191510	192604		minus	aspartate-semialdehyde dehydrogenase	asd	4557684	protein-coding		WP_011742678.1	364	BAD_RS00750
NC_008618.1	192802	193434		plus	DUF5701 family protein		4556301	protein-coding		WP_035010307.1	210	BAD_RS00755
NC_008618.1	193503	196046		plus	PASTA domain-containing protein		4556536	protein-coding		WP_011742680.1	847	BAD_RS00760
NC_008618.1	196123	197649		minus	metallophosphatase		4556302	protein-coding		WP_172458541.1	508	BAD_RS00765
NC_008618.1	197848	199758		plus	2-isopropylmalate synthase	leuA	4556303	protein-coding		WP_011742682.1	636	BAD_RS00770
NC_008618.1	200017	201072		plus	uncharacterized gene		4556304	pseudogene				BAD_RS00775
NC_008618.1	201172	201954		minus	IS21-like element ISBad1 family helper ATPase IstB	istB	4556305	protein-coding		WP_011742684.1	260	BAD_RS00780
NC_008618.1	201947	203410		minus	IS21-like element ISBad1 family transposase	istA	4556306	protein-coding		WP_011742685.1	487	BAD_RS00785
NC_008618.1	203589	204662		plus	uncharacterized gene		4556307	pseudogene				BAD_RS00790
NC_008618.1	204690	205763		plus	LacI family DNA-binding transcriptional regulator		4556308	protein-coding		WP_041777212.1	357	BAD_RS00795
NC_008618.1	206077	207138		plus	glycoside hydrolase family 43 protein		4556020	protein-coding		WP_011742689.1	353	BAD_RS00800
NC_008618.1	207439	208719		plus	extracellular solute-binding protein		23324887	protein-coding		WP_011742690.1	426	BAD_RS00805
NC_008618.1	208807	209757		plus	carbohydrate ABC transporter permease		4556022	protein-coding		WP_011742691.1	316	BAD_RS00810
NC_008618.1	209757	210644		plus	carbohydrate ABC transporter permease		4556023	protein-coding		WP_011742692.1	295	BAD_RS00815
NC_008618.1	210652	211923		plus	family 1 glycosylhydrolase		4556024	protein-coding		WP_011742693.1	423	BAD_RS00820
NC_008618.1	212110	212286		plus	hypothetical protein		23324888	protein-coding		WP_231837099.1	58	BAD_RS00825
NC_008618.1	212410	214716		minus	transglycosylase domain-containing protein		4556025	protein-coding		WP_041777215.1	768	BAD_RS00830
NC_008618.1	214937	216079		plus	inositol-3-phosphate synthase		4556026	protein-coding		WP_011742695.1	380	BAD_RS00835
NC_008618.1	216306	217484		minus	UDP-galactopyranose mutase	glf	4557704	protein-coding		WP_011742696.1	392	BAD_RS00840
NC_008618.1	217618	217714		plus	signal recognition particle sRNA small type	ffs	31477688	other				BAD_RS08685
NC_008618.1	217768	218859		plus	phosphatase PAP2 family protein		4556027	protein-coding		WP_011742697.1	363	BAD_RS00845
NC_008618.1	218971	222048		plus	type I DNA topoisomerase	topA	4557656	protein-coding		WP_041777216.1	1025	BAD_RS00850
NC_008618.1	222170	222823		plus	dTMP kinase	tmk	4556028	protein-coding		WP_003807542.1	217	BAD_RS00855
NC_008618.1	222820	223968		plus	DNA polymerase III subunit delta'		4556029	protein-coding		WP_011742699.1	382	BAD_RS00860
NC_008618.1	224011	225066		minus	LacI family DNA-binding transcriptional regulator		4556619	protein-coding		WP_011742700.1	351	BAD_RS00865
NC_008618.1	225294	225554		minus	HPr family phosphocarrier protein		23324889	protein-coding		WP_003807548.1	86	BAD_RS00870
NC_008618.1	225897	227546		plus	phosphoenolpyruvate--protein phosphotransferase	ptsP	4556687	protein-coding		WP_041777217.1	549	BAD_RS00875
NC_008618.1	227816	228373		plus	YbhB/YbcL family Raf kinase inhibitor-like protein		4556031	protein-coding		WP_041777218.1	185	BAD_RS00880
NC_008618.1	228482	230074		plus	C69 family dipeptidase		4556554	protein-coding		WP_011742704.1	530	BAD_RS00885
NC_008618.1	230330	231847		plus	formate--tetrahydrofolate ligase		4556968	protein-coding		WP_041777219.1	505	BAD_RS00890
NC_008618.1	232301	232648		minus	phenylpyruvate tautomerase MIF-related protein		4556032	protein-coding		WP_011742706.1	115	BAD_RS00895
NC_008618.1	232756	233292		plus	GtrA family protein		4556033	protein-coding		WP_041777220.1	178	BAD_RS00900
NC_008618.1	233415	234839		minus	MFS transporter		4556034	protein-coding		WP_011742708.1	474	BAD_RS00905
NC_008618.1	235218	235877		plus	histidine phosphatase family protein		4556035	protein-coding		WP_003807570.1	219	BAD_RS00910
NC_008618.1	235961	237022		plus	hypothetical protein		4556036	protein-coding		WP_011742709.1	353	BAD_RS00915
NC_008618.1	237282	238598		minus	DUF805 domain-containing protein		4556037	protein-coding		WP_011742710.1	438	BAD_RS00920
NC_008618.1	238766	240286		plus	glutamate--tRNA ligase	gltX	4556159	protein-coding		WP_011742711.1	506	BAD_RS00925
NC_008618.1	240485	240557		plus	tRNA-Glu		4556165	tRNA				BAD_RS00930
NC_008618.1	240596	240670		plus	tRNA-Gln		4557716	tRNA				BAD_RS00935
NC_008618.1	240838	242301		plus	metallophosphoesterase		4556038	protein-coding		WP_011742712.1	487	BAD_RS00940
NC_008618.1	242411	243187		minus	IclR family transcriptional regulator		4556039	protein-coding		WP_223895346.1	258	BAD_RS00945
NC_008618.1	243552	244955		plus	3-isopropylmalate dehydratase large subunit	leuC	4556279	protein-coding		WP_003807585.1	467	BAD_RS00950
NC_008618.1	245045	245734		plus	3-isopropylmalate dehydratase small subunit	leuD	4556280	protein-coding		WP_011742714.1	229	BAD_RS00955
NC_008618.1	246136	247749		plus	ATP-binding protein		4556040	protein-coding		WP_011742715.1	537	BAD_RS00960
NC_008618.1	247942	249084		plus	diguanylate cyclase		4556041	protein-coding		WP_011742716.1	380	BAD_RS00965
NC_008618.1	249180	250505		plus	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA	4556371	protein-coding		WP_011742717.1	441	BAD_RS00970
NC_008618.1	250875	251756		plus	lysophospholipid acyltransferase family protein		4556042	protein-coding		WP_041777470.1	293	BAD_RS00975
NC_008618.1	251928	252926		plus	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase		4556043	protein-coding		WP_011742719.1	332	BAD_RS00980
NC_008618.1	253001	254137		plus	D-alanine--D-alanine ligase family protein		4556245	protein-coding		WP_011742720.1	378	BAD_RS00985
NC_008618.1	254369	255535		plus	ABC transporter substrate-binding protein		4556044	protein-coding		WP_011742721.1	388	BAD_RS00990
NC_008618.1	255537	256451		plus	ABC transporter permease		4556045	protein-coding		WP_003807614.1	304	BAD_RS00995
NC_008618.1	256499	257356		plus	ABC transporter permease		4556046	protein-coding		WP_011742722.1	285	BAD_RS01000
NC_008618.1	257353	258540		plus	ABC transporter ATP-binding protein		4556424	protein-coding		WP_011742723.1	395	BAD_RS01005
NC_008618.1	258736	259854		plus	CPBP family intramembrane glutamic endopeptidase		4556047	protein-coding		WP_011742724.1	372	BAD_RS01010
NC_008618.1	259963	260748		minus	mechanosensitive ion channel family protein		4556048	protein-coding		WP_003807623.1	261	BAD_RS01015
NC_008618.1	260880	262085		plus	DUF2974 domain-containing protein		4556049	protein-coding		WP_003807625.1	401	BAD_RS01020
NC_008618.1	262422	263630		plus	DUF2974 domain-containing protein		4556050	protein-coding		WP_003807627.1	402	BAD_RS01025
NC_008618.1	263786	264463		plus	TetR/AcrR family transcriptional regulator		4556051	protein-coding		WP_011742725.1	225	BAD_RS01030
NC_008618.1	264568	265758		plus	pyridoxal phosphate-dependent aminotransferase		4556052	protein-coding		WP_011742726.1	396	BAD_RS01035
NC_008618.1	266073	266966		minus	phosphogluconate dehydrogenase (NAD(+)-dependent, decarboxylating)	gnd	4556053	protein-coding		WP_011742727.1	297	BAD_RS01040
NC_008618.1	267153	268481		minus	GntP family permease		4556054	protein-coding		WP_011742728.1	442	BAD_RS01045
NC_008618.1	268564	269100		minus	gluconokinase		4556055	protein-coding		WP_011742729.1	178	BAD_RS01050
NC_008618.1	269371	270090		plus	FadR/GntR family transcriptional regulator		4556056	protein-coding		WP_003807641.1	239	BAD_RS01055
NC_008618.1	270134	270925		minus	DUF4037 domain-containing protein		4556057	protein-coding		WP_003807643.1	263	BAD_RS01060
NC_008618.1	271142	272404		minus	MFS transporter		4556058	protein-coding		WP_011742730.1	420	BAD_RS01065
NC_008618.1	272820	273014		plus	50S ribosomal protein L28	rpmB	4556499	protein-coding		WP_003807649.1	64	BAD_RS01070
NC_008618.1	273175	275838		plus	ATP-dependent DNA helicase RecG		4556626	protein-coding		WP_041777222.1	887	BAD_RS01075
NC_008618.1	275850	276473		plus	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD	4557583	protein-coding		WP_041777223.1	207	BAD_RS01080
NC_008618.1	276548	277468		minus	tRNA (guanosine(37)-N1)-methyltransferase TrmD	trmD	4557660	protein-coding		WP_011742733.1	306	BAD_RS01085
NC_008618.1	277561	278148		minus	ribosome maturation factor RimM	rimM	4557584	protein-coding		WP_003807658.1	195	BAD_RS01090
NC_008618.1	278170	278403		minus	RNA-binding protein		4557585	protein-coding		WP_011742734.1	77	BAD_RS01095
NC_008618.1	278406	278855		minus	30S ribosomal protein S16	rpsP	4557606	protein-coding		WP_011742735.1	149	BAD_RS01100
