Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_CP132968.1	73277	73585		plus	V-type ATP synthase subunit F		92739816	protein-coding		WP_055232819.1	102	RBI15_RS00365
NZ_CP132968.1	73604	74200		plus	V-type ATP synthase subunit E		92739817	protein-coding		WP_009203167.1	198	RBI15_RS00370
NZ_CP132968.1	74193	75959		plus	V-type ATP synthase subunit A		92739818	protein-coding		WP_149883502.1	588	RBI15_RS00375
NZ_CP132968.1	75975	77360		plus	V-type ATP synthase subunit B		92739819	protein-coding		WP_008392271.1	461	RBI15_RS00380
NZ_CP132968.1	77374	77994		plus	V-type ATP synthase subunit D		92739820	protein-coding		WP_173774970.1	206	RBI15_RS00385
NZ_CP132968.1	78069	78368		minus	nucleotide-binding domain containing protein		92742609	protein-coding		WP_306858369.1	99	RBI15_RS14510
NZ_CP132968.1	78322	78762		minus	four-carbon acid sugar kinase family protein		92739821	protein-coding		WP_173760443.1	146	RBI15_RS00395
NZ_CP132968.1	78810	79112		minus	PCC domain-containing protein		92739822	protein-coding		WP_306856960.1	100	RBI15_RS00400
NZ_CP132968.1	79136	79273		minus	hypothetical protein		92739823	protein-coding		WP_306856962.1	45	RBI15_RS00405
NZ_CP132968.1	79287	79895		minus	class II fructose-bisphosphate aldolase		92739824	protein-coding		WP_173760440.1	202	RBI15_RS00410
NZ_CP132968.1	79985	80488		minus	MurR/RpiR family transcriptional regulator		92739825	protein-coding		WP_009264807.1	167	RBI15_RS00415
NZ_CP132968.1	80501	80743		minus	MurR/RpiR family transcriptional regulator		92739826	protein-coding		WP_009203158.1	80	RBI15_RS00420
NZ_CP132968.1	80980	81876		plus	phosphogluconate dehydrogenase (NAD(+)-dependent, decarboxylating)	gnd	92739827	protein-coding		WP_022092096.1	298	RBI15_RS00425
NZ_CP132968.1	81889	82200		plus	hypothetical protein		92739828	protein-coding		WP_009203155.1	103	RBI15_RS00430
NZ_CP132968.1	82197	84089		plus	BglG family transcription antiterminator		92739829	protein-coding		WP_009203154.1	630	RBI15_RS00435
NZ_CP132968.1	84105	84584		plus	PTS sugar transporter subunit IIA		92739830	protein-coding		WP_009203153.1	159	RBI15_RS00440
NZ_CP132968.1	84587	84907		plus	PTS fructose transporter subunit IIB		92739831	protein-coding		WP_009203152.1	106	RBI15_RS00445
NZ_CP132968.1	84930	85991		plus	PTS fructose transporter subunit IIC		92739832	protein-coding		WP_009203151.1	353	RBI15_RS00450
NZ_CP132968.1	86082	87113		plus	hypothetical protein		92739833	protein-coding		WP_009203150.1	343	RBI15_RS00455
NZ_CP132968.1	87146	87847		plus	L-ribulose-5-phosphate 4-epimerase		92739834	protein-coding		WP_173751413.1	233	RBI15_RS00460
NZ_CP132968.1	87831	88673		plus	L-ribulose-5-phosphate 3-epimerase		92739835	protein-coding		WP_009203148.1	280	RBI15_RS00465
NZ_CP132968.1	88770	89846		plus	IS701 family transposase		92739836	protein-coding		WP_331532900.1	358	RBI15_RS00470
NZ_CP132968.1	90183	90542		plus	hypothetical protein		92739837	protein-coding		WP_009203900.1	119	RBI15_RS00475
NZ_CP132968.1	90722	91918		plus	chloride channel protein		92739838	protein-coding		WP_055072857.1	398	RBI15_RS00480
NZ_CP132968.1	92541	93044		plus	NUDIX hydrolase		92739839	protein-coding		WP_009204729.1	167	RBI15_RS00485
NZ_CP132968.1	93049	94422		plus	MATE family efflux transporter		92739840	protein-coding		WP_015530605.1	457	RBI15_RS00490
NZ_CP132968.1	94500	94730		minus	hypothetical protein		92739841	protein-coding		WP_008392277.1	76	RBI15_RS00495
NZ_CP132968.1	94752	95939		minus	sodium/glutamate symporter	gltS	92739842	protein-coding		WP_009204728.1	395	RBI15_RS00500
NZ_CP132968.1	95958	96953		minus	TAXI family TRAP transporter solute-binding subunit		92739843	protein-coding		WP_306856977.1	331	RBI15_RS00505
NZ_CP132968.1	97021	97458		minus	MerR family transcriptional regulator		92739844	protein-coding		WP_227085051.1	145	RBI15_RS00510
NZ_CP132968.1	97575	99323		plus	1-deoxy-D-xylulose-5-phosphate synthase		92739845	protein-coding		WP_306856981.1	582	RBI15_RS00515
NZ_CP132968.1	99920	101038		plus	IS110 family RNA-guided transposase		92739846	protein-coding		WP_306856744.1	372	RBI15_RS00520
NZ_CP132968.1	101609	102682		minus	6-phosphofructokinase		92739847	protein-coding		WP_118303061.1	357	RBI15_RS00525
NZ_CP132968.1	102979	103938		plus	sugar-binding transcriptional regulator		92739848	protein-coding		WP_242950314.1	319	RBI15_RS00530
NZ_CP132968.1	104158	105414		plus	zinc-binding dehydrogenase		92739849	protein-coding		WP_055196415.1	418	RBI15_RS00535
NZ_CP132968.1	105469	106302		plus	class II fructose-bisphosphate aldolase		92739850	protein-coding		WP_009204650.1	277	RBI15_RS00540
NZ_CP132968.1	106653	109808		plus	isoleucine--tRNA ligase	ileS	92739851	protein-coding		WP_173761205.1	1051	RBI15_RS00545
NZ_CP132968.1	109879	110325		minus	helix-turn-helix domain-containing protein		92739852	protein-coding		WP_306856986.1	148	RBI15_RS00550
NZ_CP132968.1	110366	110710		minus	membrane protein		92739853	protein-coding		WP_008392289.1	114	RBI15_RS00555
NZ_CP132968.1	110813	111913		minus	serine/threonine protein kinase		92739854	protein-coding		WP_306856988.1	366	RBI15_RS00560
NZ_CP132968.1	112128	112544		plus	hypothetical protein		92739855	protein-coding		WP_242854550.1	138	RBI15_RS00565
NZ_CP132968.1	112600	113220		plus	methylated-DNA--[protein]-cysteine S-methyltransferase		92739856	protein-coding		WP_022091571.1	206	RBI15_RS00570
NZ_CP132968.1	113316	114296		plus	pyruvate kinase		92739857	protein-coding		WP_306856992.1	326	RBI15_RS00575
NZ_CP132968.1	114293	115966		plus	glycoside hydrolase family 13 protein		92739858	protein-coding		WP_306856993.1	557	RBI15_RS00580
NZ_CP132968.1	116359	116955		plus	stage II sporulation protein R	spoIIR	92739859	protein-coding		WP_215711123.1	198	RBI15_RS00585
NZ_CP132968.1	117007	117537		minus	class I SAM-dependent methyltransferase		92739860	protein-coding		WP_226799383.1	176	RBI15_RS00590
NZ_CP132968.1	117757	120399		plus	translation factor GTPase family protein		92739861	protein-coding		WP_306856996.1	880	RBI15_RS00595
NZ_CP132968.1	120424	121194		plus	tyrosine-protein phosphatase		92739862	protein-coding		WP_055258387.1	256	RBI15_RS00600
NZ_CP132968.1	121198	121767		plus	SGNH/GDSL hydrolase family protein		92739863	protein-coding		WP_055161224.1	189	RBI15_RS00605
NZ_CP132968.1	121784	122587		minus	MBL fold metallo-hydrolase		92739864	protein-coding		WP_306857000.1	267	RBI15_RS00610
NZ_CP132968.1	122756	123715		plus	leucine-rich repeat protein		92739865	protein-coding		WP_044924110.1	319	RBI15_RS00615
NZ_CP132968.1	123738	125057		plus	vWA domain-containing protein		92739866	protein-coding		WP_009264778.1	439	RBI15_RS00620
NZ_CP132968.1	125047	126534		plus	ATP-binding protein		92739867	protein-coding		WP_022091563.1	495	RBI15_RS00625
NZ_CP132968.1	126545	127912		minus	MATE family efflux transporter		92739868	protein-coding		WP_306857003.1	455	RBI15_RS00630
NZ_CP132968.1	128033	128368		plus	hypothetical protein		92739869	protein-coding		WP_009204677.1	111	RBI15_RS00635
NZ_CP132968.1	128605	129081		plus	nucleotidyltransferase domain-containing protein		92739870	protein-coding		WP_226796584.1	158	RBI15_RS00640
NZ_CP132968.1	129074	129403		plus	HepT-like ribonuclease domain-containing protein		92739871	protein-coding		WP_009204679.1	109	RBI15_RS00645
NZ_CP132968.1	129483	129890		plus	helix-turn-helix domain-containing protein		92739872	protein-coding		WP_055072872.1	135	RBI15_RS00650
NZ_CP132968.1	130170	131501		minus	MATE family efflux transporter		92739873	protein-coding		WP_173727794.1	443	RBI15_RS00655
NZ_CP132968.1	131508	131966		minus	MarR family winged helix-turn-helix transcriptional regulator		92739874	protein-coding		WP_008392311.1	152	RBI15_RS00660
NZ_CP132968.1	132151	133509		plus	Wadjet anti-phage system protein JetA family protein		92739875	protein-coding		WP_173727797.1	452	RBI15_RS00665
NZ_CP132968.1	133506	134162		plus	DUF4194 domain-containing protein		92739876	protein-coding		WP_173727799.1	218	RBI15_RS00670
NZ_CP132968.1	134110	137463		plus	ATP-binding protein		92739877	protein-coding		WP_416387420.1	1117	RBI15_RS00675
NZ_CP132968.1	137496	138383		plus	EamA family transporter		92739878	protein-coding		WP_156723786.1	295	RBI15_RS00680
NZ_CP132968.1	138604	138996		plus	BlaI/MecI/CopY family transcriptional regulator		92739879	protein-coding		WP_009204687.1	130	RBI15_RS00685
NZ_CP132968.1	139061	140344		plus	M56 family metallopeptidase		92739880	protein-coding		WP_306857013.1	427	RBI15_RS00690
NZ_CP132968.1	140389	140523		plus	hypothetical protein		92739881	protein-coding		WP_264471091.1	44	RBI15_RS00695
NZ_CP132968.1	141031	141888		plus	YncE family protein		92739882	protein-coding		WP_227085078.1	285	RBI15_RS00700
NZ_CP132968.1	142038	142793		plus	tRNA threonylcarbamoyladenosine dehydratase		92739883	protein-coding		WP_008392323.1	251	RBI15_RS00705
NZ_CP132968.1	142781	143485		plus	AzlC family ABC transporter permease		92739884	protein-coding		WP_156723791.1	234	RBI15_RS00710
NZ_CP132968.1	143485	143811		plus	branched-chain amino acid transporter permease		92739885	protein-coding		WP_156723793.1	108	RBI15_RS00715
NZ_CP132968.1	143859	145016		plus	trans-sulfuration enzyme family protein		92739886	protein-coding		WP_193558188.1	385	RBI15_RS00720
NZ_CP132968.1	145235	146053		plus	Cof-type HAD-IIB family hydrolase		92739887	protein-coding		WP_243135450.1	272	RBI15_RS00725
NZ_CP132968.1	146241	147179		plus	cysteine synthase A	cysK	92739888	protein-coding		WP_055232938.1	312	RBI15_RS00730
NZ_CP132968.1	147196	148356		plus	molybdopterin-synthase adenylyltransferase MoeB	moeB	92739889	protein-coding		WP_022091277.1	386	RBI15_RS00735
NZ_CP132968.1	148639	150609		plus	BglG family transcription antiterminator		92739890	protein-coding		WP_022091276.1	656	RBI15_RS00740
NZ_CP132968.1	150641	151090		plus	PTS sugar transporter subunit IIA		92739891	protein-coding		WP_008392340.1	149	RBI15_RS00745
NZ_CP132968.1	151402	151713		plus	PTS fructose transporter subunit IIB		92739892	protein-coding		WP_008392341.1	103	RBI15_RS00750
NZ_CP132968.1	151753	152841		plus	PTS fructose transporter subunit IIC		92739893	protein-coding		WP_008392342.1	362	RBI15_RS00755
NZ_CP132968.1	152864	153718		plus	class II fructose-bisphosphate aldolase		92739894	protein-coding		WP_009264749.1	284	RBI15_RS00760
NZ_CP132968.1	153750	154619		plus	ketose-bisphosphate aldolase		92739895	protein-coding		WP_008392344.1	289	RBI15_RS00765
NZ_CP132968.1	154699	155586		plus	ROK family protein		92739896	protein-coding		WP_008392345.1	295	RBI15_RS00770
NZ_CP132968.1	155691	156560		plus	MurR/RpiR family transcriptional regulator		92739897	protein-coding		WP_008392346.1	289	RBI15_RS00775
NZ_CP132968.1	156818	158206		plus	6-phospho-beta-glucosidase		92739898	protein-coding		WP_149883808.1	462	RBI15_RS00780
NZ_CP132968.1	158220	159275		plus	aldose epimerase family protein		92739899	protein-coding		WP_245193589.1	351	RBI15_RS00785
NZ_CP132968.1	159277	161442		plus	PTS sugar transporter subunit IIABC		92739900	protein-coding		WP_173782739.1	721	RBI15_RS00790
NZ_CP132968.1	161516	161588		plus	tRNA-Gly		92739901	tRNA				RBI15_RS00795
NZ_CP132968.1	161801	161980		plus	hypothetical protein		92739902	protein-coding		WP_209290690.1	59	RBI15_RS00800
NZ_CP132968.1	162059	162718		plus	hypothetical protein		92739903	protein-coding		WP_209290688.1	219	RBI15_RS00805
NZ_CP132968.1	162939	164597		plus	histidine kinase N-terminal 7TM domain-containing protein		92739904	protein-coding		WP_306857033.1	552	RBI15_RS00810
NZ_CP132968.1	164597	165880		plus	sensor histidine kinase		92739905	protein-coding		WP_209290686.1	427	RBI15_RS00815
NZ_CP132968.1	165837	166475		plus	response regulator transcription factor		92739906	protein-coding		WP_173723885.1	212	RBI15_RS00820
NZ_CP132968.1	166629	168410		plus	fibronectin type III domain-containing protein		92739907	protein-coding		WP_173723886.1	593	RBI15_RS00825
NZ_CP132968.1	168545	168832		plus	C40 family peptidase		92739908	protein-coding		WP_226796594.1	95	RBI15_RS00830
NZ_CP132968.1	169025	169939		plus	C40 family peptidase		92739909	protein-coding		WP_227054535.1	304	RBI15_RS00835
NZ_CP132968.1	170014	171378		minus	NCS2 family permease		92739910	protein-coding		WP_306857040.1	454	RBI15_RS00840
NZ_CP132968.1	171842	175075		plus	carbamoyl-phosphate synthase large subunit	carB	92739911	protein-coding		WP_009264733.1	1077	RBI15_RS00845
NZ_CP132968.1	175786	177483		minus	ABC-ATPase domain-containing protein		92739912	protein-coding		WP_306857043.1	565	RBI15_RS00850
NZ_CP132968.1	177610	178305		plus	HAD family hydrolase		92739913	protein-coding		WP_226816098.1	231	RBI15_RS00855
NZ_CP132968.1	178317	178505		plus	DUF6472 family protein		92739914	protein-coding		WP_008392367.1	62	RBI15_RS00860
NZ_CP132968.1	178591	179541		plus	Rpn family recombination-promoting nuclease/putative transposase		92739915	protein-coding		WP_008392368.1	316	RBI15_RS00865
NZ_CP132968.1	179621	180226		plus	cytidylate kinase-like family protein		92739916	protein-coding		WP_009265921.1	201	RBI15_RS00870
NZ_CP132968.1	180416	181771		plus	MATE family efflux transporter		92739917	protein-coding		WP_044924890.1	451	RBI15_RS00875
NZ_CP132968.1	181868	182596		minus	hypothetical protein		92739918	protein-coding		WP_118352263.1	242	RBI15_RS00880
NZ_CP132968.1	182704	183336		plus	endonuclease III domain-containing protein		92739919	protein-coding		WP_008392372.1	210	RBI15_RS00885
NZ_CP132968.1	183373	184278		plus	CAP domain-containing protein		92739920	protein-coding		WP_287800672.1	301	RBI15_RS00890
NZ_CP132968.1	184358	185017		minus	YczE/YyaS/YitT family protein		92739921	protein-coding		WP_243135476.1	219	RBI15_RS00895
NZ_CP132968.1	185179	186045		plus	LysR family transcriptional regulator		92739922	protein-coding		WP_055232895.1	288	RBI15_RS00900
NZ_CP132968.1	186109	187014		plus	transglutaminase domain-containing protein		92739923	protein-coding		WP_227054456.1	301	RBI15_RS00905
NZ_CP132968.1	187028	188068		plus	type II secretion system F family protein		92739924	protein-coding		WP_306857049.1	346	RBI15_RS00910
NZ_CP132968.1	188081	188416		plus	hypothetical protein		92739925	protein-coding		WP_009203755.1	111	RBI15_RS00915
NZ_CP132968.1	188440	188895		plus	DUF4860 domain-containing protein		92739926	protein-coding		WP_015530629.1	151	RBI15_RS00920
NZ_CP132968.1	188904	189344		plus	hypothetical protein		92739927	protein-coding		WP_009265933.1	146	RBI15_RS00925
NZ_CP132968.1	189331	189816		plus	hypothetical protein		92739928	protein-coding		WP_118302249.1	161	RBI15_RS00930
NZ_CP132968.1	189828	190886		plus	type IV pilus twitching motility protein PilT		92739929	protein-coding		WP_306857054.1	352	RBI15_RS00935
NZ_CP132968.1	191048	191986		plus	anthrax toxin lethal factor-related metalloendopeptidase		92739930	protein-coding		WP_149883818.1	312	RBI15_RS00940
NZ_CP132968.1	192112	192909		plus	FAD binding domain-containing protein		92739931	protein-coding		WP_009203760.1	265	RBI15_RS00945
NZ_CP132968.1	192912	193385		plus	(2Fe-2S)-binding protein		92739932	protein-coding		WP_008392385.1	157	RBI15_RS00950
NZ_CP132968.1	193382	195667		plus	xanthine dehydrogenase family protein molybdopterin-binding subunit		92739933	protein-coding		WP_009203761.1	761	RBI15_RS00955
NZ_CP132968.1	195674	196288		plus	nucleotidyltransferase family protein		92739934	protein-coding		WP_009203762.1	204	RBI15_RS00960
NZ_CP132968.1	196328	196903		plus	xanthine phosphoribosyltransferase		92739935	protein-coding		WP_008392388.1	191	RBI15_RS00965
NZ_CP132968.1	197522	199621		plus	metallophosphoesterase		92739936	protein-coding		WP_306857059.1	699	RBI15_RS00970
NZ_CP132968.1	199762	200883		plus	YibE/F family protein		92739937	protein-coding		WP_306857061.1	373	RBI15_RS00975
NZ_CP132968.1	201256	202263		plus	3-deoxy-7-phosphoheptulonate synthase	aroF	92739938	protein-coding		WP_288663353.1	335	RBI15_RS00980
NZ_CP132968.1	202398	202964		plus	aminoacyl-tRNA hydrolase	pth	92739939	protein-coding		WP_306857063.1	188	RBI15_RS00985
NZ_CP132968.1	202974	206495		plus	transcription-repair coupling factor	mfd	92739940	protein-coding		WP_306857065.1	1173	RBI15_RS00990
NZ_CP132968.1	206559	207668		plus	peptidylprolyl isomerase		92739941	protein-coding		WP_306857067.1	369	RBI15_RS00995
NZ_CP132968.1	207706	208491		minus	DeoR/GlpR family DNA-binding transcription regulator		92739942	protein-coding		WP_216421032.1	261	RBI15_RS01000
NZ_CP132968.1	208665	209669		plus	2-hydroxyacid dehydrogenase		92739943	protein-coding		WP_118738627.1	334	RBI15_RS01005
NZ_CP132968.1	209835	211916		plus	BglG family transcription antiterminator		92739944	protein-coding		WP_306857072.1	693	RBI15_RS01010
NZ_CP132968.1	211922	212389		plus	PTS sugar transporter subunit IIA		92739945	protein-coding		WP_216421035.1	155	RBI15_RS01015
NZ_CP132968.1	212448	212750		plus	PTS sugar transporter subunit IIB		92739946	protein-coding		WP_118738629.1	100	RBI15_RS01020
NZ_CP132968.1	212816	214243		plus	PTS galactitol transporter subunit IIC		92739947	protein-coding		WP_008392400.1	475	RBI15_RS01025
NZ_CP132968.1	214250	215542		plus	sn-glycerol-1-phosphate dehydrogenase		92739948	protein-coding		WP_118683043.1	430	RBI15_RS01030
NZ_CP132968.1	215536	216228		plus	L-ribulose-5-phosphate 4-epimerase		92739949	protein-coding		WP_008392402.1	230	RBI15_RS01035
NZ_CP132968.1	216337	217125		plus	HAD-IIA family hydrolase		92739950	protein-coding		WP_055233120.1	262	RBI15_RS01040
NZ_CP132968.1	217319	219043		minus	phospho-sugar mutase		92739951	protein-coding		WP_009203768.1	574	RBI15_RS01045
NZ_CP132968.1	219100	220080		minus	phosphotransferase		92739952	protein-coding		WP_306857079.1	326	RBI15_RS01050
NZ_CP132968.1	220202	220663		plus	nucleolar protein 3		92739953	protein-coding		WP_306857081.1	153	RBI15_RS01055
NZ_CP132968.1	220832	221251		plus	glycerophosphodiester phosphodiesterase family protein		92739954	protein-coding		WP_306857083.1	139	RBI15_RS01060
NZ_CP132968.1	221344	222075		plus	GntR family transcriptional regulator		92739955	protein-coding		WP_270426421.1	243	RBI15_RS01065
